id,cluster
2ls70nUDfjzm1lSRDuKxmw ,1
3zkWCteF82vJwv0hRLba76 ,18
1V6gIisPpYqgFeWbMLI0bA ,16
1XGmzt0PVuFgQYYnV2It7A ,4
049rbQFWg5J85XAhtWTzL8 ,20
1j4kHkkpqZRBwE0A4CN4Yv ,6
79cuOz3SPQTuFrp8WgftAu ,20
1wVuPmvt6AWvTL5W2GJnzZ ,17
7jfiiktFwSM2YWTTnCFtWL ,29
2K87XMYnUMqLcX3zvtAF4G ,38
0DKT3yIip1M0W0J1HYS1ru ,38
21K6jcmZPktm7MftqfLfLg ,16
3hB5DgAiMAQ4DzYbsMq1IT ,13
6RtPijgfPKROxEzTHNRiDp ,20
2wrJq5XKLnmhRXHIAf9xBa ,25
6LsAAHotRLMOHfCsSfYCsz ,20
3V2xoX4Ap0ZX9WN8ckSlD4 ,38
1Pw5C4N6Fn5E4mGCxmbbVa ,39
0qOnSQQF0yzuPWsXrQ9paz ,4
2b8fOow8UzyDFAE27YhOZM ,39
3CKCZ9pfwAfoMZlMncA1Nc ,17
6FE2iI43OZnszFLuLtvvmg ,20
2iUXsYOEPhVqEBwsqP70rE ,13
7x5xYW5W42OGPAdHUyyguy ,34
0AS63m1wHv9n4VVRizK6Hc ,6
4iLqG9SeJSnt0cSPICSjxv ,38
1HNkqx9Ahdgi1Ixy2xkKkL ,37
1pwo8l3Ko7idwaz4LVUEC4 ,1
09IStsImFySgyp0pIQdqAc ,25
7cUVAbs6wouV3lgAIvcvYO ,20
6qC8Jj1XOxknPm8N7EbzKX ,25
1gugDOSMREb34Xo0c1PlxM ,16
2tpWsVSb9UEmDRxAl1zhX1 ,17
16pwlVsypm4aDKMhXdOuXg ,19
0tBbt8CrmxbjRP0pueQkyU ,6
76cy1WJvNGJTj78UqeA5zr ,1
3jjujdWJ72nww5eGnfs2E7 ,1
7qEHsqek33rTcFNT9PFqLf ,8
4evmHXcjt3bTUHD1cvny97 ,33
1mXVgsBdtIVeCLJnSnmtdV ,8
6kISMRfweKSvgHR0urMQFG ,1
1dNIEtp7AY3oDAKCGg2XkH ,6
3e9HZxeyfWwjeyPAMmWSSQ ,34
3NdDpSvN911VPGivFlV5d0 ,34
0tgVpDi06FyKpA1z0VMD4v ,25
7ilS0BPWS8ek2P2GaxH3cP ,34
7soJgKhQTO8hLP2JPRkL5O ,34
1XXbgifsLFB5pRNWuRqz0t ,34
5p7ujcrUXASCNwRaWNHR1C ,1
2RttW7RAu5nOAfq6YFvApB ,37
1nInOsHbtotAmEOQhtvnzP ,20
3U4isOIWM3VvDubwSI3y7a ,10
20I6sIOMTCkB6w7ryavxtO ,1
0ct6r3EGTcMLPtrXHDvVjc ,4
2ekn2ttSfGqwhhate0LSR0 ,29
0lYBSQXN6rCTvUZvg9S0lU ,25
7n9yUpEJ040pu49vmM1w1k ,24
7qiZfU4dY1lWllzX7mPBI3 ,38
3nRmuCfXdEDIPGX7pXBtto ,1
0TvQLMecTE8utzoNmvXRbK ,16
3w3y8KPTfNeOKPiqUTakBh ,4
7tRfXqwVVTVJ9okC2AxkLe ,4
2QZ7WLBE8h2y1Y5Fb8RYbH ,34
1rIKgCH4H52lrvDcz50hS8 ,29
7C2fAp0Sh323XNHCcqYXaz ,1
2Rk4JlNc2TPmZe2af99d45 ,18
0afhq8XCExXpqazXczTSve ,4
3Kc1TDpaMfq6DBt4Gz3Pq1 ,1
0nJW01T7XtvILxQgC5J7Wh ,37
4B0JvthVoAAuygILe3n4Bs ,38
1eq1wUnLVLg4pdEfx9kajC ,1
2meEiZKWkiN28gITzFwQo5 ,25
0PDUDa38GO8lMxLCRc4lL1 ,25
72jbDTw1piOOj770jWNeaG ,34
5yDL13y5giogKs2fSNf7sj ,6
2kJwzbxV2ppxnQoYw4GLBZ ,8
3KZcrZ36LW9RnChK1iIkth ,7
077IVIW6uv1lL78x7a3Oc3 ,30
27tNWlhdAryQY04Gb2ZhUI ,6
6PCUP3dWmTjcTtXY02oFdT ,34
2qxmye6gAegTMjLKEBoR3d ,17
6ocbgoVGwYJhOv1GgI9NsF ,30
3cNjgVBKTJ1SvKhunrCdVy ,17
39IsH7B5byx8NRlEKlZVg9 ,29
6HbI4e2Y2f6HYVV6r04M4W ,26
6uBhi9gBXWjanegOb2Phh0 ,38
2qT1uLXPVPzGgFOx4jtEuo ,6
7COXchtUOMd6uIT6HvmRaI ,24
1qHaLcG3LOeh6ZB8vii5ZZ ,34
7IHOIqZUUInxjVkko181PB ,37
3eR23VReFzcdmS7TYCrhCe ,34
21TdkDRXuAB3k90ujRU1et ,29
47OVNnZJzIkrsEiZ4n187p ,29
6875MeXyCW0wLyT72Eetmo ,34
235LXPXfi0SmOaS9TaCh3c ,1
6QfS2wq5sSC1xAJCQsTSlj ,25
2j5hsQvApottzvTn4pFJWF ,38
02GjIfCpwttPAikjm5Hwcb ,4
6DNtNfH8hXkqOX1sjqmI7p ,6
6Qs4SXO9dwPj5GKvVOv8Ki ,25
6WLS56xiRrXjSm9RSdL3zD ,6
1louJpMmzEicAn7lzDalPW ,1
5knuzwU65gJK7IF5yJsuaW ,29
2vwlzO0Qp8kfEtzTsCXfyE ,25
6O20JhBJPePEkBdrB5sqRx ,6
3A7qX2QjDlPnazUsRk5y0M ,7
0FDzzruyVECATHXKHFs9eJ ,25
466s1BacUmiRdR3ISvNjyx ,38
3id2EVGKc3eFAMn9nFnB0r ,7
7BPw9h8vCIX94N0rjFU12S ,29
4tCtwWceOPWzenK2HAIJSb ,1
4esOae7i4rqTbAu9o5Pxco ,25
0KKkJNfGyhkQ5aFogxQAPU ,20
7129iqBafaphfc3WPCGC0L ,4
6wmAHw1szh5RCKSRjiXhPe ,38
37sINbJZcFdHFAsVNsPq1i ,18
1dWxSS2a93X4XVfs1mSYkB ,11
1zvyfRhIzjJepYbxxQa6v6 ,12
3WDjj4qNiMlArMHZFt9WyQ ,2
4tQoPPpXKILHrBO9w3dnLr ,27
5xwizYZCXpF45lBvzBPB9R ,11
5I893Y0mB5DDezEbJQSRGs ,2
6yso76bQYrTpad7KvMjQ3S ,23
5ftl7RimvCXGn79ugwXyPH ,12
0PiNYPMkmHxtDS0EZKK35X ,23
6IcniICSO1Q72jmxvLIy6j ,27
0mD1a7haZKdX9I0oPywrMb ,23
43IyO4PMo6n5vTIzxXd6bE ,12
0Ck1w9drSHl9NrWV9diIXv ,27
4XypqFdSsxoDfAtS02eY1T ,23
1S0hS5YH3cGoPz90MtrEJb ,2
18JxYMTSFKZlxqdNFrOs1r ,27
69IgOttPUPewMq0MVkssVp ,2
2xQgfTuHFopkoyqlVIFWZE ,10
0icJXGequFzOB37jNOLaeU ,27
1zxqjM9EehnFlPemFD497k ,12
3xjaaBf7ef5TWermNspKOM ,11
4rvtJbA7f9LH69rECWAO54 ,10
06MWWxWRuBtYxcJP71tN0q ,23
2kyEgPaAW8wdpvevPnkf0Z ,11
7a1HnIeNICJhTP0GqGS0mU ,11
2IkYprcljrcbpoesS5XHGS ,23
4LoFcEiT0JhPWiiw4ZOTMa ,2
70SEaZTmoHrxBoz62c6lhu ,26
0CmjNbO558dI6InmoFXbPA ,23
3t35NBYa8Cx4G0OnaVDELd ,23
2kR0npzjabSWl3eGy0cSk0 ,23
1XPUfZx0Nhl7Tl1AT2LKos ,27
3Gnfz8GUUNTkcyAwwJ7V56 ,23
4UAJf6d48Q6dBzgbC5pjya ,12
3YtJhdniYxqNzDqNmGjTBL ,2
0NJdXrN8zI2PHPzMuflFwU ,11
6wgBdqFfalobMk33lbND2s ,11
0QFSpWrKKRynhxif8HBABr ,12
4r6dN7hJF960vCPFyvxQ4l ,11
5RDTMKXIXn3qP0V2G5zeCM ,27
1Hnp1eblIw5zvF4BcmcXl0 ,11
7nC2EOpMnpDT2DkvniimSm ,2
17FDmCZZP7eQCiAxoVycok ,2
34EuLSMMtJkmrgRIOHZYFN ,2
1gZ73kjVHsICCNLKRUXW3d ,11
1RiDEJxM2CjE29j67pXyIY ,12
6YNBS5HVb1h0Wt3SIPn5xT ,27
0ozyv9adSVDED8Emhd8hfu ,23
2nltARCkZyrzjQANViDpuX ,11
1wNK1zmuzxdMR8nH9zvn41 ,2
5n3e2n40UzvjkX9xLW0Dn6 ,12
2uBuxAwOQVVqh5rGu3HCJp ,27
3BCe21LqWVOWWDfHjuoeeR ,12
7wgB3W8gPZMmlrLyd2VI5R ,12
0o9pjv0gW5DvHJMaTG6cEm ,11
4SuctdNPUY8Cl6NL5dasGN ,27
6eCmMzyIhImfTliGEapaz7 ,23
3qXCSie16apmOW2VHeeY1K ,27
5gqdOumMQOo4yjfrz4MqCK ,12
48nOUySVcMYFt4mQT1i4Tg ,12
6TcYEIp0uV6lxkmt4FCqf5 ,2
6ABxVXhGdXhu5rE5KmjIt6 ,11
5wHT1UYWQBHYAeIwRbBDJG ,11
1PIEVHW9jb6vkdytIe9y6K ,23
3UAZD2WcWA4Eic4dIZrZow ,27
57HDeoyvbz4qKhfjrSNpmw ,11
3OMtVjVgl0E5HyNjyMkTOi ,27
4cVUuF8UVf1gQpbAF5poAt ,27
3kAH4jSnl5IQDyRPusqDry ,2
5uWoMIcL78AddwmcZMzGmX ,12
2stizI2Ga67TBMAwp9nFpT ,27
5xYhAZgXkzpFkGaMdSgGiy ,11
4weo30KrBXjwYI1rCEcKDz ,11
4D9XOYQSyNQ8TC4cOKQnfY ,12
6KUpLkIEnosAcbr9jBykju ,23
2FbUitqkfxFhI4An73HzZW ,11
7q0pjhvwTCpFwhAbhuOLeL ,23
7ryCEjFZVxwxTUE7uST3DN ,11
1BLInyHzLLyw1Z9rt4sjGc ,27
3r4vqGN7bB5A0cSTRUJNIn ,11
38JLOKhjwtBuA8VtsWda1M ,2
0tAACfFx6AfNpTHsjCIdgm ,2
0bd5X6ndZS46pr3ffGaeeh ,11
1f92RVoWRMjkObZnMr1EMt ,27
4KNOegRy2oSJQJEdl3Ohj8 ,11
24MfTlR2gVi4KGY8yXpPFn ,27
3ryffcVzNUYVPSsva3gLlm ,23
7gBGs9hbVphzAjaZqjm51j ,2
00xharQr6zLiHWiWF7VO2n ,11
0E0xI4AgMNU7UkwBt3FCVN ,2
27sZtnaLNm4O6YAjqUJxwI ,12
5mRrklQD0rvuN6sV10HfPn ,2
6L6umq889NmlfPi1pUCux5 ,27
6pPphTAt57vONsNJhLOiBO ,27
61YWCLO6iBOvwmwlzaKxnD ,11
0R83xTpxPeJKKUMY7LOrfW ,27
2z9c6wYSWk3Q2foQP5C49D ,23
1whrCg1xtr2rMDiAM72fJZ ,12
0sLS9v4QnJooMkuFpj2put ,11
58KtgOKqrkgU1cqNBEwlo4 ,27
5UVh8KvLkObml6Je0mkEeC ,23
3mYWVZeUiEHei3XwIsaxfI ,11
7etGs69UCKGxJIHxKFe7BD ,11
3DVlyO6eKVhCEwKNA1Bbs4 ,2
3EpRH47Zg4w2kykYVSLzd1 ,12
3lfffGZeVtmT2iSKwL2x16 ,27
5m28BeQXxcwNhMB6TDZXrO ,2
2Y49v5edEhv1ZsBy6DQ0LE ,23
6b9PUl0DtSjkczVd5flFLV ,12
6q81HMOluDuPl4RRixEhCO ,11
58SIs2KTnDKDtrvr2hOIOl ,23
0DpflAfF2evo2GjvVNs38p ,27
6iOMES4Hz0Xf7ExmyCGf5D ,12
0rZlyq30jpYno8sKbo0sNg ,23
28g4E4TTsknsARmsO5A5S4 ,23
7pOsHlryIA2ewqYHZoXsjp ,2
6r6hxq0yIGvbTpXvno4id7 ,23
6KnBJZ8OKkCfs11CB9uyRX ,2
57ytYTWhhUIbACxtVosbGZ ,11
6DuYJR88ibLtEXeJ2VjP3S ,27
3Dgmyz32dxvtxvUTPS0CUI ,12
5oFnxUQvv8pNSW91EO2p2T ,23
50nu9fsIIIaym83NCDEXWH ,23
2mRzR5As98D4UWLIH3v5Rl ,12
5HOLJ0YEEXbsYBZAetdWie ,23
7enu8igKxrCFXsgNGBfxnf ,11
7vuj72WTNRJfNaOBU4dTh1 ,2
25Nz6W9lUaefArcx5VhGJa ,11
3xr8COed4nPPn6XWZ0iCGr ,2
6MlRPdBXT3o6OiguhqLsge ,23
6EwBYLsMamKsGgs7o0Dl9y ,2
4w7vMUyVony198G1c79PSq ,27
4bFdyisLdkeS7tmbAWpl13 ,27
6388HGab7WTMCCJYYtHQ2z ,2
5lDXNxaigYgrUDxmONHdq6 ,2
3n1qhVBmS9OqiJ4NSjyyKy ,2
0Z8UeI3KDOnWGHVWxVEaku ,2
0e7qUpgz0U2eq37FsDZOGm ,23
3tt1f5jFZEsgqqlznWjeMW ,23
26S8gE1LPCqAj8YV4ENWWF ,11
5gfVUrKzYPQ8wocsJZinPY ,23
3LQwGnHo2iHiRGbLl5aPXQ ,2
0ZwTYrloytuw2s9jTvRy1p ,23
4OfGCb2LOxde2xNiVOdq8H ,23
3Ab85Q7iVq6UXFHAI6b4t9 ,2
2hHQb8EIlBNwALIVV3UUez ,10
6xpxh32vZI09GIVUc9j801 ,2
1y2VTYeE7Glc4UQF9kvuzj ,11
7iZFgOo0eQnfBNDkB5W50I ,11
606R1WLtU2hPgl0YNfSJ4j ,2
5SE5z6iYPpz0Sh0w5i38I3 ,11
7s5P5uFz2xEukDvMJ1xSEg ,2
7vzipN3K1wV8gk9sfPjImO ,2
6KOBMsYaTl9ehUTF3NcX3c ,11
6PmQEl3s6S9TH6JBQNR2Yh ,2
4vkJ4vIyUsgzMAQbLibE7w ,23
4G5Cz0dVjnrzGqgYQYQLtu ,11
4oOIflViMVttUskTUOSC3Y ,27
19UeXD6XWfzovGrfNRG1PB ,2
3fRiEjy20oa5hy6JCBJbYe ,12
6Pbk8ZKG4sqL8ZcSbdHm3j ,12
2iKBwP3nXg9EtaW6IckERw ,11
6vexgDtC2T4CK8xeAf4k6N ,2
66qwcx3Q2MhY4BiVLY2Juu ,11
4Pp5lXQYGe1M6gpMs2fpg0 ,27
3m4ppmDAxojmkW0aqDxs26 ,11
76vpjsz9JbD4qsSyVScMDq ,11
0Pgkq5UtJgK1dG0dvIN0Fv ,27
3Jj5Jho1NVrUXi9j6Nunf1 ,2
1uBJ1rZvhK3bjyuhzw6SVs ,27
0peVXz7bx2tRYiehqdv4Ge ,2
3Z16BpInROOWyLBAXajuGV ,11
6ljcjizmdPBfA8ltCtpqzb ,11
6YsT9qiuma7Va2plkkjSw1 ,23
5ap0zijdFaVWcKRniRtDEN ,11
6bpsmIyYGFBkNYooj595ji ,2
4yvZmwaE0RUvcD1aCXzM9M ,27
1Uld5u6GAksDqd6K8xnmGS ,11
2Hnurh1BcigGbCGFOb4Uid ,12
73Q5VDA6CXofjBtGGWEZEQ ,27
4hXTipbLUjuqlZrtJBCAMz ,11
5IcJNid5ZGq26rKJBA36zn ,11
1rpASMR3qW8rok9r0Wl590 ,2
1p6E7j1YIlrJ82hOoG1OM4 ,11
2ePw9WuHnM4XMosq81MvVM ,2
4zy1o6DivKYduTLwOOD8Fu ,27
2SL933jCtBzxcP86MbQIxP ,23
7tqC7d7qs8rgxy9C3e1Je8 ,11
0mH9l3C0C3WTV4AhusmsMy ,11
3Ytknjs5jgbHaLK75kJvnI ,23
0Yk3LJYKmfm1LFEn7C13QF ,12
6kLm2td5C82kqf5Dr6lkZ9 ,11
5CAKpuefIVRy255yxEIQcC ,11
0APmqwyzefs6vhNMK3Offp ,2
5QDiWckG3OLuqo1M9GKFKn ,11
05gpQCSjj80MvJtRbAz8Th ,23
4gQCTu192J7ZtLdJHmLrpJ ,12
3feQhB0v39umXvnaK1BSkK ,11
41Xg7eV1f3VRLi9mNtdUl7 ,11
6aMLu364ua4aPsraOXscUW ,2
6VMLTjHtZc6QPt0RcWPUOJ ,12
4SFUB1DbDuR4pXfeuZOL08 ,2
7uvOPEXgkINUA8LJ6S3RaS ,2
0tcakKToWh5NAHMVN8fDJZ ,27
7eL7yfCL9hs0mAW6B5Rfmg ,27
6URuL7xws8nUzcOUir9ML1 ,27
6vfPKBUFKFPK9Zrn2Vwvos ,12
0pDvI7nE1VQ6McDEgqaTrV ,2
0SqIZFex7iT94oU8BJxdar ,11
7gMPRnvo7NuG1GIdlPdKxR ,2
2OT0D7g8Y0CotmE5DYcbvy ,12
3GfDVDXAs3sxsnfYJ2MG9z ,11
3mhqTYu9T3qAN75Knphqlu ,12
0R6AWWoopJSiqJhiNrc6tW ,27
3oOKx6le84nqUrIE0MyjnT ,2
7GAGE2KQ0I548pZwXJVhCP ,27
1juisCcrVdwoLbDWyVvNrX ,11
5YqzyEH2P5Mfk4BAK4dJ0s ,12
7uEj0tGbyOoA2wdYVaXEli ,27
4C0Rixru6GEyS0ekw77DR6 ,2
7vvfGvcFNJuiLviudXxzBo ,11
0eN0X7wnKFSHGk1YVowa48 ,11
0PSpfF2PBA15I1creD4Noi ,11
5MgjArL3UZx23VQGbpAPbE ,23
7wyC0Lz81oZo91NGH8zHq2 ,11
2eSK6jy4LLth6hLBvYptJl ,27
4qto2kJITIHyE086P4WtkU ,2
4IgbTmv3HX25PJoSRBURjR ,23
0j58yLqW56FurCtgSDeWtZ ,23
3kEzQNwz0SWn53UPX7rwS6 ,23
0K9XD6kV0t9JTbk5w5TdUX ,11
2ewnHPZfbtT1dIQTP8ceic ,27
38O0Dm5ejazF9dFGAJmnze ,11
3Fxe1YhQPbltqNMADDDpRM ,11
7gzsp9dv8bKRq8gnK6NzmS ,11
4Tk8vNVQfIzlNsAHz4BN6l ,23
02BumRY2OTFMkMxrXSVMat ,2
4rRwgnpIFWqpf7fRztfwsX ,27
1O2xcKAglBjpWGE6ekfRsm ,2
3ZHydjpcOhKsqBFpt4y8PI ,23
5pZ8NKmr5yKc78NrxhEyVR ,27
6dkiVnH6l01dOmxIHzW3bg ,2
41ep17sTXJZNalfNbLQ048 ,2
7JCmSCrBUS9sebn2FjxWKB ,27
1HZFB18mLvp0hmUVH7ow8V ,11
5kvy7YAXJaGrG5FvUwv2Nq ,23
74HDtVEO05wv3FYpysBHHv ,27
3Ab2FlAiubuhaXQHPXZxm0 ,11
5kOXNkG9ZWAn69stILZxaR ,35
5nmsFfHXPb8J5MnafFmQ7o ,27
6R4Btdwl7xTsxquilaVkIw ,2
2zlfbhaKlYE45y5LyJawmh ,23
7Ly4vpc0e0JaqKIbCHtSHX ,11
6FZ53SQb9creiKY4PDm5NF ,23
6D23tNd0c1w8NVP5Uc2njg ,2
6pSrjr3DNEjtK2fp47b05H ,23
2hNbUtLFQxp0uQ3fKju16M ,11
4KuGb0cwL8KKSySLhS5F3H ,2
5mOx1n7hF0U1Zc589dGOj3 ,27
6Y27Jxspe6k2qHAd6KJHGd ,27
6TPw1o9LBXU2Afbg6u4QPQ ,12
3iGGRjfZXYoYqYxNEYYbBX ,11
7oVbUYJLIcNnB0ETXLVrvh ,27
2LwaCtKT5lCtN2tOSJ8tzV ,27
6tOI25A4elcvCXwMLbdF7Y ,23
08JqZxMgLW6Y8vyGYC6WJC ,23
1REoiN5aLx1aNk2gWjM1Ld ,11
6ktfNaraJuHmJ3BNeRLw4o ,11
2poQJtHut7ZGP6O9UA8jGk ,2
5g59bO2ANSSYKdltauM0WA ,27
7KqUsJHKzB3cJYdGi4lq0H ,27
77nRDRPHDWe6h8DiujshtU ,23
2piS58WNI6Qayi8ZYQGSZa ,23
1P5LXjpV8a5GsnMtvqaZ88 ,2
3aNRPjJKZdDP5mmD5Us5qL ,2
6L6TuOAEZHf93tJULIjQrj ,27
0bugfVBn7nP2jIbjs1Fl7Y ,11
5h4WlefaiYH27qIU1XzfOA ,2
1Yulbby9H37Q7BGzG8xH2b ,23
4FR04CCkvheWJhvkyY85uJ ,12
59cPOVxrn3Yjwydl1pullI ,11
24zx9El6ngLPt6F4igcrbH ,2
78u6bK6q6W42GafkUjHFSh ,23
77OfUElb1qTM1txv6oH3O1 ,2
0P1lQfGgElilE8QLHR5BBU ,27
7KJi2xxfLYVKHkmmTUhbT2 ,2
48bFgWuYofpZqmIxC82R8V ,27
5nOAhrQaLwweLkMvV8X9DD ,11
6zzn6E0PT9kXZYkmDTOhGS ,35
30TSnYCfUHCPPSsnPr1F7b ,11
1kcjdYPbav3SL5yz1doeWF ,11
2PSARXIFrABbd5wil6ogJ9 ,2
7qcO2OdezDWyhNV8j9p3m2 ,12
6KM12Vx2IN1ODTaVgcDT1o ,12
6cHA8D6uwwAGqOYxzUiv9v ,11
4xV7soqf9cp13VBhaGU1NY ,11
01cPn4G79LtatXnwTql2FJ ,12
5olY8yO9tGgPee9xNasVpN ,11
1YtzJdcn70TegCQCYgiCLY ,12
0NoR2sy1en5ySKW3rSWo8C ,27
2NPoTBCs2YKz4jxxyNRuJf ,11
7wT9zn4HZgCcz0XadjJhU8 ,11
5w7zbR1ZV0Ee7tNFgVROwz ,11
0zzlimCBvlYTBxySIWFPRX ,12
1OKPQF7iS8TVxY4gwvBZ3n ,33
6ltPEsP4edATzvinHOzvk2 ,24
7iL6o9tox1zgHpKUfh9vuC ,33
1oTHteQbmJw15rPxPVXUTv ,24
6NLLIPKjqFRnbCorRNTEHe ,33
0301nLjG0ti26rx5ZmfqtP ,24
6nAFR5Ea3zGboy2d9CfWFp ,4
2AaknMNIfzMqZGvbcDsJHZ ,30
2cMTIlktg3M9mXYqCPqw1J ,20
667CkwNvTozFtCMDC7BfBU ,24
77FrfkBVqltE3daQKvQlvN ,33
2Dts49OexROL2KvCK2sokf ,33
17zF4zfyb78Cku56d11gkF ,13
3vQir0wkIdLGq3Lc4V6J2y ,24
20LxTsa6936zOlzTWqoPVt ,33
0wpbHnOW0zVUtV10LSj9c9 ,18
2NeHnSFnwNp1Z5WYgcjJ8L ,33
3Ti0GdlrotgwsAVBBugv0I ,24
1xMPwgmLHVXkIFYL0rvGiZ ,38
4IYKjN1DrYzxKXt0umJqsG ,30
6MyRJF1ttIyBTFLoqzCRwV ,33
2b7FqlHc3JrzlYtGEkzq22 ,24
24H5KPBdSvHQMRXTp12K3J ,0
4Kz4RdRCceaA9VgTqBhBfa ,30
3WdYF0MLo2W9flzksSNS6o ,24
7eW9cHOAHmYqphs5tWXETw ,33
7bre6yd84LZ6MFoTppmHja ,24
4dK00wCxlqWEeN8BoM1BHT ,16
2B9wgj9XzbJZLty03PRbVo ,30
1yy2DlSDtEt90d54rPDPXz ,1
4Li2WHPkuyCdtmokzW2007 ,24
5I6YA7oHtraxwWQzzCugDt ,19
6Ozh9Ok6h4Oi1wUSLtBseN ,24
6ScJMrlpiLfZUGtWp4QIVt ,30
1iUoWD9qE93GyoT80O5IKt ,20
5jnxxpX2834SB6LJ0S73Uz ,34
0l08dcPEqNEUhymVBext8h ,33
598yNsG1JFrGd4n2kMoz7F ,24
6jBLNo8wTAMls9zsdYEvl4 ,33
6dEdj6yZp2Yx20Z6udqyOZ ,30
3ePJkJdZMGp9ahaNmaRM7O ,33
2r4JRwcbIeuAzWjH4YXlLs ,30
6JsHgIkMYHcbNtKfsal2Mg ,33
7GZponFcuF76akiRDuaoaj ,13
2QpGZOhTCHHiKmpSO9FW4h ,30
6MbxtmdQYE6eljl9sntLZt ,19
5ByAIlEEnxYdvpnezg7HTX ,24
3RnLEACttdwU6futFsaflI ,24
3qnoOm4fwZPBS116f5hpgF ,33
6ZmLu4NAhMsuAXLkcLMBrb ,1
3ln8p5gPbLGJQddjD1rdgA ,30
3NGT0Td7H4Is1qrlDQJxma ,24
4gdx3sBwgfZTZAqxKzQVTA ,30
5ltdcgEflWut0osW0ZzLhM ,13
7HhR1L61r3Z3PMWRRJSDHe ,29
0Zh5U48tZNeAzzLTV1CVBE ,1
3tFI8AEosXedl4jEQwwwSg ,30
2CtCwQhY0ZLvr8L2l8Bo6e ,24
1YrHyDbH17btvI2rFTkbCQ ,24
31VM9uxtem39xmT0dfDiSU ,13
0UaMYEvWZi0ZqiDOoHU3YI ,38
5pBvNeOAJ54zgd5lEOmM3b ,4
6A6am7JK6SNzIKOGlU53sw ,6
3V608tXKQzlFg59P1ddJ0x ,24
2n4uOdMHzEvcZ0KP7iQnay ,20
6mZcNu9i8uhOYMiEAyEx81 ,33
5XhkV07Vou38wnrzwURUOC ,4
6lWiUIMSExoXW0wLkznwSo ,29
0nKZeSrqH9u31NLoTUsYBR ,29
3zSCNTXI7Ed0PiidZVmzIe ,20
2MuJbBWAVewREJmB8WdGJ3 ,38
7Irp5B9hUwbLQ1bSOJhxoa ,24
03tqyYWC9Um2ZqU0ZN849H ,34
70FCugJxa7XW04Np6iYJdI ,33
4xkOaSrkexMciUUogZKVTS ,32
7sPt2cfrg7DrVP52zfvS1i ,19
3dFwpxh2yH7C7p9BGEKLVB ,38
1inwRCAEYHy6e7J0y1nnHx ,24
7fXb8yG4gCsioqzJNZOv69 ,30
16LnNR25rqcvQVNv5UEQ7g ,33
6Tsu3OsuMz4KEGKbOYd6A0 ,24
1lOe9qE0vR9zwWQAOk6CoO ,30
32SFvZODywPBVDYSYtqxCj ,1
7w9bgPAmPTtrkt2v16QWvQ ,30
6gQaf0ANLks2uWl2AHhU26 ,24
6gf1xlPETW9CwjsdnUzW3g ,24
2oTDOIAdsxPTE7yAp4YOcv ,38
6mcu7D7QuABVwUGDwovOEh ,33
3GnLo84IkdSWCPYt6tnLll ,38
0B2ZuTLZnWQ6gz8RlNwBu1 ,24
1qrJeqZbxsYyL3UV3mL7gM ,24
5SaO4hWRgqeruawxXuaYyM ,24
5mzMlUbbV9rta3M1YWB7rN ,6
4Tjg4jsELqr8cSgwDZ4twe ,24
2mKouqwAIdQnMP43zxR89r ,1
0bEWzalbBcEsPOiXKWbk1g ,30
61LtVmmkGr8P9I2tSPvdpf ,1
0r2Bul2NuCViraT2zX1l5j ,34
0D5ER6UGojHVHVVJV0QdY8 ,16
5ngSGTy4Tw8cIBCMeIgoc9 ,13
7KwZNVEaqikRSBSpyhXK2j ,24
2Kf9fwIOwZwd6Aw7OxfkF0 ,13
0YImOCkIJ2PWhCXaURCZnY ,13
0l3GEbH3CviUytD6iX4wzg ,24
1jRzdY7oUBOhrylNtiMtBD ,24
3duLHeK9prOlXuPHPUjO1X ,33
7EKTo6rVJ3XSS7QTd6ep2j ,7
7jOuIhMrkiKj7bvYhRqaym ,6
2MQ51y5NhCyva4SgWmK2Me ,38
7KccdUP4IslFXUNNseqBc7 ,38
2mpFm3f7QmdsVtSAIICEB7 ,13
5edU3oNjOvCPuvCol7HZjC ,24
4Kd0FzFpOgIGxlBl4HXuFn ,25
6Kd4EPrY9A4WBUFy5JaqEc ,24
0AA6zq5ArZ1sSH7VIMi4NK ,13
3eGBESLT08agei7veoLLlz ,24
6QBuaQKe7AvHvgaAlb2IYa ,13
0oXuKhuNkXiZtuoxrdt3Ca ,29
4l2ecMeHvDg2Y9OOkqfucN ,33
20fBuVybkHgjF6vNhSMROD ,24
3dgQqOiQ9fCKVhNOedd2lf ,24
5n8Aro6j1bEGIy7Tpo7FV7 ,33
7cVmKBwzPsh4Fmb6SplfEm ,24
1IRNjfivqiDhzey02C11ge ,33
3J4YoloryJCieZ9kapS1oL ,33
3tvWMBIblzT5FSjKtIeRR1 ,7
2IpGdrWvIZipmaxo1YRxw5 ,24
3UaqMekEh1kbVu2A6DwiQs ,30
6HHytHLXLX8QfWTtGfFSvH ,24
2QbMbzEo18oUOD7GF95lWW ,33
2g8HN35AnVGIk7B8yMucww ,33
5bh0ZC4XO0VJuH0NPGkqlH ,6
1ne7JVHEPnoncXzQunQVKW ,24
5EEOjaJyWvfMglmEwf9bG3 ,33
2JpUkUR0OsOlUUfm6iS8ic ,24
0pcYJDuIsIzfOek0CIQdkm ,18
6ndmKwWqMozN2tcZqzCX4K ,1
2dN72Xy0X05DiUXwtGAgCM ,4
2Gfjg25kbUJSKplIga62W8 ,24
5DCA1FOUDBURlRTNg4ganf ,38
